Messstelle:                ;EW-Gmünd
08.05.2012 00:00:00;   143
09.05.2012 00:00:00;   146
10.05.2012 00:00:00;   154
11.05.2012 00:00:00;   158
12.05.2012 00:00:00;   160
13.05.2012 00:00:00;   151
14.05.2012 00:00:00;   141
15.05.2012 00:00:00;   137
16.05.2012 00:00:00;   138
17.05.2012 00:00:00;   134
18.05.2012 00:00:00;   135
19.05.2012 00:00:00;   139
20.05.2012 00:00:00;   144
21.05.2012 00:00:00;   150
22.05.2012 00:00:00;   146
23.05.2012 00:00:00;   163
24.05.2012 00:00:00;   161
25.05.2012 00:00:00;   159
26.05.2012 00:00:00;   152
27.05.2012 00:00:00;   148
28.05.2012 00:00:00;   154
29.05.2012 00:00:00;   152
30.05.2012 00:00:00;   149
31.05.2012 00:00:00;   156
01.06.2012 00:00:00;   154
02.06.2012 00:00:00;   154
03.06.2012 00:00:00;   155
04.06.2012 00:00:00;   167
05.06.2012 00:00:00;   155
06.06.2012 00:00:00;   158
07.06.2012 00:00:00;   155
08.06.2012 00:00:00;   158
09.06.2012 00:00:00;   150
10.06.2012 00:00:00;   153
11.06.2012 00:00:00;   165
12.06.2012 00:00:00;   161
13.06.2012 00:00:00;   166
14.06.2012 00:00:00;   155
15.06.2012 00:00:00;   166
16.06.2012 00:00:00;   146
17.06.2012 00:00:00;   147
18.06.2012 00:00:00;   156
19.06.2012 00:00:00;   166
20.06.2012 00:00:00;   160
21.06.2012 00:00:00;   168
22.06.2012 00:00:00;   171
23.06.2012 00:00:00;   149
24.06.2012 00:00:00;   138
25.06.2012 00:00:00;   154
26.06.2012 00:00:00;   163
27.06.2012 00:00:00;   164
28.06.2012 00:00:00;   166
29.06.2012 00:00:00;   169
30.06.2012 00:00:00;   139
01.07.2012 00:00:00;   130
02.07.2012 00:00:00;   164
03.07.2012 00:00:00;   157
04.07.2012 00:00:00;   163
05.07.2012 00:00:00;   156
06.07.2012 00:00:00;   148
07.07.2012 00:00:00;   136
08.07.2012 00:00:00;   126
09.07.2012 00:00:00;   156
10.07.2012 00:00:00;   157
11.07.2012 00:00:00;   153
12.07.2012 00:00:00;   140
13.07.2012 00:00:00;   142
14.07.2012 00:00:00;   139
15.07.2012 00:00:00;   149
16.07.2012 00:00:00;   166
17.07.2012 00:00:00;   165
18.07.2012 00:00:00;   164
19.07.2012 00:00:00;   153
20.07.2012 00:00:00;   159
21.07.2012 00:00:00;   149
22.07.2012 00:00:00;   144
23.07.2012 00:00:00;   152
24.07.2012 00:00:00;   144
25.07.2012 00:00:00;   147
26.07.2012 00:00:00;   149
27.07.2012 00:00:00;   147
28.07.2012 00:00:00;   132
29.07.2012 00:00:00;   152
30.07.2012 00:00:00;   143
31.07.2012 00:00:00;   143
01.08.2012 00:00:00;   132
02.08.2012 00:00:00;   131
03.08.2012 00:00:00;   136
04.08.2012 00:00:00;   135
05.08.2012 00:00:00;   139
06.08.2012 00:00:00;   148
07.08.2012 00:00:00;   139
08.08.2012 00:00:00;   136
09.08.2012 00:00:00;   140
10.08.2012 00:00:00;   136
11.08.2012 00:00:00;   140
12.08.2012 00:00:00;   128
13.08.2012 00:00:00;   129
14.08.2012 00:00:00;   140
15.08.2012 00:00:00;   139
16.08.2012 00:00:00;   134
17.08.2012 00:00:00;   125
18.08.2012 00:00:00;   120
19.08.2012 00:00:00;   119
20.08.2012 00:00:00;   126
21.08.2012 00:00:00;   126
22.08.2012 00:00:00;   119
23.08.2012 00:00:00;   139
24.08.2012 00:00:00;   122
25.08.2012 00:00:00;   118
26.08.2012 00:00:00;   134
27.08.2012 00:00:00;   132
28.08.2012 00:00:00;   128
29.08.2012 00:00:00;   127
30.08.2012 00:00:00;   123
31.08.2012 00:00:00;   169
01.09.2012 00:00:00;   150
02.09.2012 00:00:00;   146
03.09.2012 00:00:00;   145
04.09.2012 00:00:00;   151
05.09.2012 00:00:00;   146
06.09.2012 00:00:00;   152
07.09.2012 00:00:00;   150
08.09.2012 00:00:00;   132
09.09.2012 00:00:00;   130
10.09.2012 00:00:00;   159
11.09.2012 00:00:00;   149
12.09.2012 00:00:00;   147
13.09.2012 00:00:00;   149
14.09.2012 00:00:00;   139
15.09.2012 00:00:00;   147
16.09.2012 00:00:00;   138
17.09.2012 00:00:00;   140
18.09.2012 00:00:00;   133
19.09.2012 00:00:00;   145
20.09.2012 00:00:00;   144
21.09.2012 00:00:00;   142
22.09.2012 00:00:00;   134
23.09.2012 00:00:00;   128
24.09.2012 00:00:00;   131
25.09.2012 00:00:00;   150
26.09.2012 00:00:00;   146
27.09.2012 00:00:00;   129
28.09.2012 00:00:00;   137
29.09.2012 00:00:00;   140
30.09.2012 00:00:00;   141
01.10.2012 00:00:00;   144
02.10.2012 00:00:00;   150
03.10.2012 00:00:00;   139
04.10.2012 00:00:00;   134
05.10.2012 00:00:00;   129
06.10.2012 00:00:00;   122
07.10.2012 00:00:00;   123
08.10.2012 00:00:00;   128
09.10.2012 00:00:00;   134
10.10.2012 00:00:00;   147
11.10.2012 00:00:00;   145
12.10.2012 00:00:00;   142
13.10.2012 00:00:00;   126
14.10.2012 00:00:00;   131
15.10.2012 00:00:00;   136
16.10.2012 00:00:00;   132
17.10.2012 00:00:00;   132
18.10.2012 00:00:00;   132
19.10.2012 00:00:00;   146
20.10.2012 00:00:00;   131
21.10.2012 00:00:00;   129
22.10.2012 00:00:00;   159
23.10.2012 00:00:00;   131
24.10.2012 00:00:00;   143
25.10.2012 00:00:00;   133
26.10.2012 00:00:00;   141
27.10.2012 00:00:00;   121
28.10.2012 00:00:00;   121
29.10.2012 00:00:00;   143
30.10.2012 00:00:00;   149
31.10.2012 00:00:00;   127
01.11.2012 00:00:00;   129
02.11.2012 00:00:00;   120
03.11.2012 00:00:00;   127
04.11.2012 00:00:00;   120
05.11.2012 00:00:00;   138
06.11.2012 00:00:00;   131
07.11.2012 00:00:00;   129
08.11.2012 00:00:00;   133
09.11.2012 00:00:00;   146
10.11.2012 00:00:00;   130
11.11.2012 00:00:00;   145
12.11.2012 00:00:00;   136
13.11.2012 00:00:00;   135
14.11.2012 00:00:00;   142
15.11.2012 00:00:00;   147
16.11.2012 00:00:00;   135
17.11.2012 00:00:00;   123
18.11.2012 00:00:00;   129
19.11.2012 00:00:00;   129
20.11.2012 00:00:00;   126
21.11.2012 00:00:00;   121
22.11.2012 00:00:00;   141
23.11.2012 00:00:00;   130
24.11.2012 00:00:00;   120
25.11.2012 00:00:00;   119
26.11.2012 00:00:00;   147
27.11.2012 00:00:00;   151
28.11.2012 00:00:00;   156
29.11.2012 00:00:00;   142
30.11.2012 00:00:00;   143
01.12.2012 00:00:00;   128
02.12.2012 00:00:00;   120
03.12.2012 00:00:00;   137
04.12.2012 00:00:00;   115
05.12.2012 00:00:00;   143
06.12.2012 00:00:00;   147
07.12.2012 00:00:00;   139
08.12.2012 00:00:00;   114
09.12.2012 00:00:00;   112
10.12.2012 00:00:00;   125
11.12.2012 00:00:00;   145
12.12.2012 00:00:00;   136
13.12.2012 00:00:00;   155
14.12.2012 00:00:00;   138
15.12.2012 00:00:00;   119
16.12.2012 00:00:00;   118
17.12.2012 00:00:00;   124
18.12.2012 00:00:00;   122
19.12.2012 00:00:00;   116
20.12.2012 00:00:00;   110
21.12.2012 00:00:00;   112
22.12.2012 00:00:00;   111
23.12.2012 00:00:00;   117
24.12.2012 00:00:00;   122
25.12.2012 00:00:00;   116
26.12.2012 00:00:00;   115
27.12.2012 00:00:00;   114
28.12.2012 00:00:00;   114
29.12.2012 00:00:00;   123
30.12.2012 00:00:00;   113
31.12.2012 00:00:00;   121
01.01.2013 00:00:00;   119
02.01.2013 00:00:00;   127
03.01.2013 00:00:00;   112
04.01.2013 00:00:00;   117
05.01.2013 00:00:00;   123
06.01.2013 00:00:00;   118
07.01.2013 00:00:00;   136
08.01.2013 00:00:00;   115
09.01.2013 00:00:00;   137
10.01.2013 00:00:00;   128
11.01.2013 00:00:00;   114
12.01.2013 00:00:00;   113
13.01.2013 00:00:00;   120
14.01.2013 00:00:00;   133
15.01.2013 00:00:00;   128
16.01.2013 00:00:00;   140
17.01.2013 00:00:00;   139
18.01.2013 00:00:00;   134
19.01.2013 00:00:00;   113
20.01.2013 00:00:00;   112
21.01.2013 00:00:00;   117
22.01.2013 00:00:00;   111
23.01.2013 00:00:00;   127
24.01.2013 00:00:00;   122
25.01.2013 00:00:00;   121
26.01.2013 00:00:00;   110
27.01.2013 00:00:00;   110
28.01.2013 00:00:00;   118
29.01.2013 00:00:00;   110
30.01.2013 00:00:00;   118
31.01.2013 00:00:00;   112
01.02.2013 00:00:00;   111
02.02.2013 00:00:00;   118
03.02.2013 00:00:00;   118
04.02.2013 00:00:00;   110
05.02.2013 00:00:00;   119
06.02.2013 00:00:00;   115
07.02.2013 00:00:00;   129
08.02.2013 00:00:00;   120
09.02.2013 00:00:00;   117
10.02.2013 00:00:00;   109
11.02.2013 00:00:00;   115
12.02.2013 00:00:00;   120
13.02.2013 00:00:00;   132
14.02.2013 00:00:00;   129
15.02.2013 00:00:00;   133
16.02.2013 00:00:00;   108
17.02.2013 00:00:00;   113
18.02.2013 00:00:00;   118
19.02.2013 00:00:00;   126
20.02.2013 00:00:00;   133
21.02.2013 00:00:00;   134
22.02.2013 00:00:00;   139
23.02.2013 00:00:00;   117
24.02.2013 00:00:00;   107
25.02.2013 00:00:00;   149
26.02.2013 00:00:00;   156
27.02.2013 00:00:00;   150
28.02.2013 00:00:00;   139
01.03.2013 00:00:00;   133
02.03.2013 00:00:00;   114
03.03.2013 00:00:00;   113
04.03.2013 00:00:00;   126
05.03.2013 00:00:00;   108
06.03.2013 00:00:00;   108
07.03.2013 00:00:00;   113
08.03.2013 00:00:00;   138
09.03.2013 00:00:00;   135
10.03.2013 00:00:00;   135
11.03.2013 00:00:00;   143
12.03.2013 00:00:00;   132
13.03.2013 00:00:00;   147
14.03.2013 00:00:00;   137
15.03.2013 00:00:00;   142
16.03.2013 00:00:00;   123
17.03.2013 00:00:00;   117
18.03.2013 00:00:00;   138
19.03.2013 00:00:00;   134
20.03.2013 00:00:00;   139
21.03.2013 00:00:00;   128
22.03.2013 00:00:00;   129
23.03.2013 00:00:00;   122
24.03.2013 00:00:00;   133
25.03.2013 00:00:00;   139
26.03.2013 00:00:00;   133
27.03.2013 00:00:00;   140
28.03.2013 00:00:00;   128
29.03.2013 00:00:00;   147
30.03.2013 00:00:00;   134
31.03.2013 00:00:00;   132
01.04.2013 00:00:00;   138
02.04.2013 00:00:00;   139
03.04.2013 00:00:00;   156
04.04.2013 00:00:00;   156
05.04.2013 00:00:00;   155
06.04.2013 00:00:00;   139
07.04.2013 00:00:00;   138
08.04.2013 00:00:00;   132
09.04.2013 00:00:00;   133
10.04.2013 00:00:00;   114
11.04.2013 00:00:00;   135
12.04.2013 00:00:00;   136
13.04.2013 00:00:00;   133
14.04.2013 00:00:00;   127
15.04.2013 00:00:00;   136
16.04.2013 00:00:00;   142
17.04.2013 00:00:00;   148
18.04.2013 00:00:00;   151
19.04.2013 00:00:00;   151
20.04.2013 00:00:00;   143
21.04.2013 00:00:00;   142
22.04.2013 00:00:00;   140
23.04.2013 00:00:00;   140
24.04.2013 00:00:00;   145
25.04.2013 00:00:00;   147
26.04.2013 00:00:00;   155
27.04.2013 00:00:00;   159
28.04.2013 00:00:00;   155
29.04.2013 00:00:00;   165
30.04.2013 00:00:00;   156
01.05.2013 00:00:00;   157
02.05.2013 00:00:00;   167
03.05.2013 00:00:00;   167
04.05.2013 00:00:00;   159
05.05.2013 00:00:00;   155
06.05.2013 00:00:00;   152
07.05.2013 00:00:00;   155
08.05.2013 00:00:00;   156
09.05.2013 00:00:00;   158
10.05.2013 00:00:00;   159
11.05.2013 00:00:00;   153
12.05.2013 00:00:00;   149
13.05.2013 00:00:00;   158
14.05.2013 00:00:00;   164
15.05.2013 00:00:00;   144
16.05.2013 00:00:00;   168
17.05.2013 00:00:00;   169
18.05.2013 00:00:00;   142
19.05.2013 00:00:00;   143
20.05.2013 00:00:00;   147
21.05.2013 00:00:00;   151
22.05.2013 00:00:00;   147
23.05.2013 00:00:00;   155
24.05.2013 00:00:00;   163
25.05.2013 00:00:00;   138
26.05.2013 00:00:00;   131
27.05.2013 00:00:00;   131
28.05.2013 00:00:00;   134
29.05.2013 00:00:00;   144
30.05.2013 00:00:00;   142
31.05.2013 00:00:00;   159
01.06.2013 00:00:00;   150
02.06.2013 00:00:00;   174
03.06.2013 00:00:00;   156
04.06.2013 00:00:00;   150
05.06.2013 00:00:00;   157
06.06.2013 00:00:00;   164
07.06.2013 00:00:00;   166
08.06.2013 00:00:00;   168
09.06.2013 00:00:00;   167
10.06.2013 00:00:00;   164
11.06.2013 00:00:00;   161
12.06.2013 00:00:00;   161
13.06.2013 00:00:00;   157
14.06.2013 00:00:00;   157
15.06.2013 00:00:00;   159
16.06.2013 00:00:00;   160
17.06.2013 00:00:00;   163
18.06.2013 00:00:00;   155
19.06.2013 00:00:00;   155
20.06.2013 00:00:00;   167
21.06.2013 00:00:00;   148
22.06.2013 00:00:00;   145
23.06.2013 00:00:00;   146
24.06.2013 00:00:00;   159
25.06.2013 00:00:00;   168
26.06.2013 00:00:00;   150
27.06.2013 00:00:00;   157
28.06.2013 00:00:00;   152
29.06.2013 00:00:00;   152
30.06.2013 00:00:00;   145
01.07.2013 00:00:00;   157
02.07.2013 00:00:00;   162
03.07.2013 00:00:00;   151
04.07.2013 00:00:00;   165
05.07.2013 00:00:00;   162
06.07.2013 00:00:00;   159
07.07.2013 00:00:00;   154
08.07.2013 00:00:00;   147
09.07.2013 00:00:00;   161
10.07.2013 00:00:00;   158
11.07.2013 00:00:00;   157
12.07.2013 00:00:00;   169
13.07.2013 00:00:00;   138
14.07.2013 00:00:00;   137
15.07.2013 00:00:00;   155
16.07.2013 00:00:00;   157
17.07.2013 00:00:00;   142
18.07.2013 00:00:00;   141
19.07.2013 00:00:00;   145
20.07.2013 00:00:00;   140
21.07.2013 00:00:00;   130
22.07.2013 00:00:00;   153
23.07.2013 00:00:00;   150
24.07.2013 00:00:00;   147
25.07.2013 00:00:00;   132
26.07.2013 00:00:00;   124
27.07.2013 00:00:00;   118
28.07.2013 00:00:00;   118
29.07.2013 00:00:00;   141
30.07.2013 00:00:00;   118
31.07.2013 00:00:00;   116
01.08.2013 00:00:00;   115
02.08.2013 00:00:00;   114
03.08.2013 00:00:00;   119
04.08.2013 00:00:00;   117
05.08.2013 00:00:00;   116
06.08.2013 00:00:00;   124
07.08.2013 00:00:00;   116
08.08.2013 00:00:00;   125
09.08.2013 00:00:00;   120
10.08.2013 00:00:00;   123
11.08.2013 00:00:00;   120
12.08.2013 00:00:00;   125
13.08.2013 00:00:00;   116
14.08.2013 00:00:00;   131
15.08.2013 00:00:00;   117
16.08.2013 00:00:00;   128
17.08.2013 00:00:00;   118
18.08.2013 00:00:00;   132
19.08.2013 00:00:00;   136
20.08.2013 00:00:00;   130
21.08.2013 00:00:00;   135
22.08.2013 00:00:00;   127
23.08.2013 00:00:00;   126
24.08.2013 00:00:00;   122
25.08.2013 00:00:00;   160
26.08.2013 00:00:00;   137
27.08.2013 00:00:00;   143
28.08.2013 00:00:00;   147
29.08.2013 00:00:00;   139
30.08.2013 00:00:00;   129
31.08.2013 00:00:00;   127
01.09.2013 00:00:00;   136
02.09.2013 00:00:00;   131
03.09.2013 00:00:00;   152
04.09.2013 00:00:00;   133
05.09.2013 00:00:00;   138
06.09.2013 00:00:00;   132
07.09.2013 00:00:00;   124
08.09.2013 00:00:00;   135
09.09.2013 00:00:00;   133
10.09.2013 00:00:00;   135
11.09.2013 00:00:00;   133
12.09.2013 00:00:00;   150
13.09.2013 00:00:00;   139
14.09.2013 00:00:00;   137
15.09.2013 00:00:00;   139
16.09.2013 00:00:00;   138
17.09.2013 00:00:00;   143
18.09.2013 00:00:00;   156
19.09.2013 00:00:00;   159
20.09.2013 00:00:00;   144
21.09.2013 00:00:00;   133
22.09.2013 00:00:00;   129
23.09.2013 00:00:00;   127
24.09.2013 00:00:00;   148
25.09.2013 00:00:00;   136
26.09.2013 00:00:00;   124
27.09.2013 00:00:00;   132
28.09.2013 00:00:00;   127
29.09.2013 00:00:00;   128
30.09.2013 00:00:00;   131
01.10.2013 00:00:00;   129
02.10.2013 00:00:00;   133
03.10.2013 00:00:00;   124
04.10.2013 00:00:00;   131
05.10.2013 00:00:00;   129
06.10.2013 00:00:00;   131
07.10.2013 00:00:00;   138
08.10.2013 00:00:00;   133
09.10.2013 00:00:00;   134
10.10.2013 00:00:00;   127
11.10.2013 00:00:00;   130
12.10.2013 00:00:00;   137
13.10.2013 00:00:00;   140
14.10.2013 00:00:00;   138
15.10.2013 00:00:00;   132
16.10.2013 00:00:00;   136
17.10.2013 00:00:00;   133
18.10.2013 00:00:00;   139
19.10.2013 00:00:00;   137
20.10.2013 00:00:00;   147
21.10.2013 00:00:00;   136
22.10.2013 00:00:00;   140
23.10.2013 00:00:00;   142
24.10.2013 00:00:00;   145
25.10.2013 00:00:00;   144
26.10.2013 00:00:00;   143
27.10.2013 00:00:00;   151
28.10.2013 00:00:00;   133
29.10.2013 00:00:00;   130
30.10.2013 00:00:00;   139
31.10.2013 00:00:00;   127
01.11.2013 00:00:00;   129
02.11.2013 00:00:00;   125
03.11.2013 00:00:00;   140
04.11.2013 00:00:00;   133
05.11.2013 00:00:00;   147
06.11.2013 00:00:00;   136
07.11.2013 00:00:00;   131
08.11.2013 00:00:00;   134
09.11.2013 00:00:00;   138
10.11.2013 00:00:00;   130
11.11.2013 00:00:00;   134
12.11.2013 00:00:00;   132
13.11.2013 00:00:00;   135
14.11.2013 00:00:00;   141
15.11.2013 00:00:00;   137
16.11.2013 00:00:00;   125
17.11.2013 00:00:00;   129
18.11.2013 00:00:00;   125
19.11.2013 00:00:00;   149
20.11.2013 00:00:00;   149
21.11.2013 00:00:00;   134
22.11.2013 00:00:00;   132
23.11.2013 00:00:00;   133
24.11.2013 00:00:00;   133
25.11.2013 00:00:00;   147
26.11.2013 00:00:00;   134
27.11.2013 00:00:00;   139
28.11.2013 00:00:00;   133
29.11.2013 00:00:00;   132
30.11.2013 00:00:00;   137
01.12.2013 00:00:00;   144
02.12.2013 00:00:00;   142
03.12.2013 00:00:00;   143
04.12.2013 00:00:00;   146
05.12.2013 00:00:00;   137
06.12.2013 00:00:00;   132
07.12.2013 00:00:00;   165
08.12.2013 00:00:00;   132
09.12.2013 00:00:00;   130
10.12.2013 00:00:00;   128
11.12.2013 00:00:00;   143
12.12.2013 00:00:00;   165
13.12.2013 00:00:00;   132
14.12.2013 00:00:00;   131
15.12.2013 00:00:00;   119
16.12.2013 00:00:00;   134
17.12.2013 00:00:00;   138
18.12.2013 00:00:00;   126
19.12.2013 00:00:00;   135
20.12.2013 00:00:00;   119
21.12.2013 00:00:00;   127
22.12.2013 00:00:00;   124
23.12.2013 00:00:00;   129
24.12.2013 00:00:00;   124
25.12.2013 00:00:00;   121
26.12.2013 00:00:00;   129
27.12.2013 00:00:00;   135
28.12.2013 00:00:00;   138
29.12.2013 00:00:00;   122
30.12.2013 00:00:00;   136
31.12.2013 00:00:00;   126
01.01.2014 00:00:00;   111
02.01.2014 00:00:00;   124
03.01.2014 00:00:00;   112
04.01.2014 00:00:00;   136
05.01.2014 00:00:00;   129
06.01.2014 00:00:00;   130
07.01.2014 00:00:00;   123
08.01.2014 00:00:00;   118
09.01.2014 00:00:00;   130
10.01.2014 00:00:00;   110
11.01.2014 00:00:00;   116
12.01.2014 00:00:00;   124
13.01.2014 00:00:00;   136
14.01.2014 00:00:00;   127
15.01.2014 00:00:00;   123
16.01.2014 00:00:00;   125
17.01.2014 00:00:00;   128
18.01.2014 00:00:00;   138
19.01.2014 00:00:00;   141
20.01.2014 00:00:00;   132
21.01.2014 00:00:00;   128
22.01.2014 00:00:00;   128
23.01.2014 00:00:00;   127
24.01.2014 00:00:00;   133
25.01.2014 00:00:00;   130
26.01.2014 00:00:00;   142
27.01.2014 00:00:00;   128
28.01.2014 00:00:00;   118
29.01.2014 00:00:00;   141
30.01.2014 00:00:00;   121
31.01.2014 00:00:00;   126
01.02.2014 00:00:00;   122
02.02.2014 00:00:00;   118
03.02.2014 00:00:00;   109
04.02.2014 00:00:00;   117
05.02.2014 00:00:00;   115
06.02.2014 00:00:00;   117
07.02.2014 00:00:00;   123
08.02.2014 00:00:00;   130
09.02.2014 00:00:00;   119
10.02.2014 00:00:00;   136
11.02.2014 00:00:00;   132
12.02.2014 00:00:00;   136
13.02.2014 00:00:00;   150
14.02.2014 00:00:00;   126
15.02.2014 00:00:00;   121
16.02.2014 00:00:00;   153
17.02.2014 00:00:00;   144
18.02.2014 00:00:00;   116
19.02.2014 00:00:00;   114
20.02.2014 00:00:00;   124
21.02.2014 00:00:00;   130
22.02.2014 00:00:00;   149
23.02.2014 00:00:00;   123
24.02.2014 00:00:00;   136
25.02.2014 00:00:00;   131
26.02.2014 00:00:00;   117
27.02.2014 00:00:00;   114
28.02.2014 00:00:00;   111
01.03.2014 00:00:00;   124
02.03.2014 00:00:00;   134
03.03.2014 00:00:00;   126
04.03.2014 00:00:00;   144
05.03.2014 00:00:00;   120
06.03.2014 00:00:00;   109
07.03.2014 00:00:00;   121
08.03.2014 00:00:00;   111
09.03.2014 00:00:00;   112
10.03.2014 00:00:00;   121
11.03.2014 00:00:00;   114
12.03.2014 00:00:00;   132
13.03.2014 00:00:00;   126
14.03.2014 00:00:00;   121
15.03.2014 00:00:00;   123
16.03.2014 00:00:00;   117
17.03.2014 00:00:00;   119
18.03.2014 00:00:00;   132
19.03.2014 00:00:00;   128
20.03.2014 00:00:00;   123
21.03.2014 00:00:00;   124
22.03.2014 00:00:00;   124
23.03.2014 00:00:00;   122
24.03.2014 00:00:00;   138
25.03.2014 00:00:00;   132
26.03.2014 00:00:00;   134
27.03.2014 00:00:00;   117
28.03.2014 00:00:00;   130
29.03.2014 00:00:00;   119
30.03.2014 00:00:00;   120
31.03.2014 00:00:00;   140
01.04.2014 00:00:00;   141
02.04.2014 00:00:00;   137
03.04.2014 00:00:00;   134
04.04.2014 00:00:00;   129
05.04.2014 00:00:00;   133
06.04.2014 00:00:00;   126
07.04.2014 00:00:00;   129
08.04.2014 00:00:00;   140
09.04.2014 00:00:00;   132
10.04.2014 00:00:00;   147
11.04.2014 00:00:00;   133
12.04.2014 00:00:00;   131
13.04.2014 00:00:00;   138
14.04.2014 00:00:00;   138
15.04.2014 00:00:00;   127
16.04.2014 00:00:00;   145
17.04.2014 00:00:00;   136
18.04.2014 00:00:00;   127
19.04.2014 00:00:00;   125
20.04.2014 00:00:00;   134
21.04.2014 00:00:00;   126
22.04.2014 00:00:00;   146
23.04.2014 00:00:00;   135
24.04.2014 00:00:00;   137
25.04.2014 00:00:00;   133
26.04.2014 00:00:00;   136
27.04.2014 00:00:00;   135
28.04.2014 00:00:00;   139
29.04.2014 00:00:00;   143
30.04.2014 00:00:00;   137
01.05.2014 00:00:00;   144
02.05.2014 00:00:00;   139
03.05.2014 00:00:00;   141
04.05.2014 00:00:00;   137
05.05.2014 00:00:00;   144
06.05.2014 00:00:00;   139
07.05.2014 00:00:00;   151
08.05.2014 00:00:00;   151
09.05.2014 00:00:00;   160
10.05.2014 00:00:00;   146
11.05.2014 00:00:00;   146
12.05.2014 00:00:00;   142
13.05.2014 00:00:00;   139
14.05.2014 00:00:00;   137
15.05.2014 00:00:00;   135
16.05.2014 00:00:00;   134
17.05.2014 00:00:00;   134
18.05.2014 00:00:00;   140
19.05.2014 00:00:00;   147
20.05.2014 00:00:00;   147
21.05.2014 00:00:00;   149
22.05.2014 00:00:00;   158
23.05.2014 00:00:00;   162
24.05.2014 00:00:00;   153
25.05.2014 00:00:00;   152
26.05.2014 00:00:00;   147
27.05.2014 00:00:00;   149
28.05.2014 00:00:00;   150
29.05.2014 00:00:00;   139
30.05.2014 00:00:00;   140
31.05.2014 00:00:00;   136
01.06.2014 00:00:00;   134
02.06.2014 00:00:00;   158
03.06.2014 00:00:00;   156
04.06.2014 00:00:00;   162
05.06.2014 00:00:00;   151
06.06.2014 00:00:00;   142
07.06.2014 00:00:00;   139
08.06.2014 00:00:00;   142
09.06.2014 00:00:00;   142
10.06.2014 00:00:00;   143
11.06.2014 00:00:00;   151
12.06.2014 00:00:00;   146
13.06.2014 00:00:00;   141
14.06.2014 00:00:00;   137
15.06.2014 00:00:00;   144
16.06.2014 00:00:00;   154
17.06.2014 00:00:00;   144
18.06.2014 00:00:00;   154
19.06.2014 00:00:00;   134
20.06.2014 00:00:00;   141
21.06.2014 00:00:00;   129
22.06.2014 00:00:00;   128
23.06.2014 00:00:00;   142
24.06.2014 00:00:00;   136
25.06.2014 00:00:00;   143
26.06.2014 00:00:00;   155
27.06.2014 00:00:00;   157
28.06.2014 00:00:00;   127
29.06.2014 00:00:00;   137
30.06.2014 00:00:00;   144
01.07.2014 00:00:00;   154
02.07.2014 00:00:00;   148
03.07.2014 00:00:00;   151
04.07.2014 00:00:00;   148
05.07.2014 00:00:00;   136
06.07.2014 00:00:00;   127
07.07.2014 00:00:00;   157
08.07.2014 00:00:00;   156
09.07.2014 00:00:00;   148
10.07.2014 00:00:00;   153
11.07.2014 00:00:00;   147
12.07.2014 00:00:00;   141
13.07.2014 00:00:00;   138
14.07.2014 00:00:00;   146
15.07.2014 00:00:00;   144
16.07.2014 00:00:00;   150
17.07.2014 00:00:00;   151
18.07.2014 00:00:00;   156
19.07.2014 00:00:00;   132
20.07.2014 00:00:00;   126
21.07.2014 00:00:00;   158
22.07.2014 00:00:00;   144
23.07.2014 00:00:00;   150
24.07.2014 00:00:00;   148
25.07.2014 00:00:00;   142
26.07.2014 00:00:00;   134
27.07.2014 00:00:00;   141
28.07.2014 00:00:00;   154
29.07.2014 00:00:00;   143
30.07.2014 00:00:00;   165
31.07.2014 00:00:00;   205
01.08.2014 00:00:00;   168
02.08.2014 00:00:00;   152
03.08.2014 00:00:00;   148
04.08.2014 00:00:00;   168
05.08.2014 00:00:00;   159
06.08.2014 00:00:00;   154
07.08.2014 00:00:00;   166
08.08.2014 00:00:00;   165
09.08.2014 00:00:00;   148
10.08.2014 00:00:00;   136
11.08.2014 00:00:00;   154
12.08.2014 00:00:00;   164
13.08.2014 00:00:00;   173
14.08.2014 00:00:00;   167
15.08.2014 00:00:00;   180
16.08.2014 00:00:00;   178
17.08.2014 00:00:00;   150
18.08.2014 00:00:00;   164
19.08.2014 00:00:00;   169
20.08.2014 00:00:00;   184
21.08.2014 00:00:00;   177
22.08.2014 00:00:00;   186
23.08.2014 00:00:00;   174
24.08.2014 00:00:00;   155
25.08.2014 00:00:00;   156
26.08.2014 00:00:00;   178
27.08.2014 00:00:00;   155
28.08.2014 00:00:00;   153
29.08.2014 00:00:00;   148
30.08.2014 00:00:00;   137
31.08.2014 00:00:00;   143
01.09.2014 00:00:00;   168
02.09.2014 00:00:00;   164
03.09.2014 00:00:00;   156
04.09.2014 00:00:00;   159
05.09.2014 00:00:00;   156
06.09.2014 00:00:00;   144
07.09.2014 00:00:00;   141
08.09.2014 00:00:00;   154
09.09.2014 00:00:00;   150
10.09.2014 00:00:00;   146
11.09.2014 00:00:00;   158
12.09.2014 00:00:00;   161
13.09.2014 00:00:00;   154
14.09.2014 00:00:00;   151
15.09.2014 00:00:00;   170
16.09.2014 00:00:00;   146
17.09.2014 00:00:00;   163
18.09.2014 00:00:00;   143
19.09.2014 00:00:00;   146
20.09.2014 00:00:00;   135
21.09.2014 00:00:00;   131
22.09.2014 00:00:00;   139
23.09.2014 00:00:00;   154
24.09.2014 00:00:00;   147
25.09.2014 00:00:00;   127
26.09.2014 00:00:00;   132
27.09.2014 00:00:00;   125
